ano,mes_num,mes_nome,segmento,tipo_venda,rank,modelo,quantidade_mes
2024,2,Fevereiro,Com. Leves,Total,50,EFFA/V25,3
2024,2,Fevereiro,Autos,Direta,1,RENAULT/KWID,5534
2024,2,Fevereiro,Com. Leves,Direta,1,FIAT/STRADA,5345
2024,2,Fevereiro,Autos,Direta,2,VW/POLO,5093
2024,2,Fevereiro,Com. Leves,Direta,2,VW/SAVEIRO,3751
2024,2,Fevereiro,Autos,Direta,3,FIAT/MOBI,5080
2024,2,Fevereiro,Com. Leves,Direta,3,FIAT/TORO,1637
2024,2,Fevereiro,Autos,Direta,4,FIAT/ARGO,3995
2024,2,Fevereiro,Com. Leves,Direta,4,TOYOTA/HILUX,1576
2024,2,Fevereiro,Autos,Direta,5,HYUNDAI/HB20,2617
2024,2,Fevereiro,Com. Leves,Direta,5,RAM/RAMPAGE,1336
2024,2,Fevereiro,Autos,Direta,6,NISSAN/KICKS,1582
2024,2,Fevereiro,Com. Leves,Direta,6,GM/S10,1312
2024,2,Fevereiro,Autos,Direta,7,VW/T CROSS,1538
2024,2,Fevereiro,Com. Leves,Direta,7,FIAT/FIORINO,1178
2024,2,Fevereiro,Autos,Direta,8,HYUNDAI/HB20S,1463
2024,2,Fevereiro,Com. Leves,Direta,8,GM/MONTANA,953
2024,2,Fevereiro,Autos,Direta,9,VW/VIRTUS,1429
2024,2,Fevereiro,Com. Leves,Direta,9,RENAULT/OROCH,842
2024,2,Fevereiro,Autos,Direta,10,GM/ONIX PLUS,1427
2024,2,Fevereiro,Com. Leves,Direta,10,FORD/RANGER,838
2024,2,Fevereiro,Autos,Direta,11,JEEP/COMPASS,1411
2024,2,Fevereiro,Com. Leves,Direta,11,RENAULT/MASTER,597
2024,2,Fevereiro,Autos,Direta,12,JEEP/RENEGADE,1403
2024,2,Fevereiro,Com. Leves,Direta,12,NISSAN/FRONTIER,543
2024,2,Fevereiro,Autos,Direta,13,VW/NIVUS,1326
2024,2,Fevereiro,Com. Leves,Direta,13,MITSUBISHI/L200,492
2024,2,Fevereiro,Autos,Direta,14,GM/TRACKER,1294
2024,2,Fevereiro,Com. Leves,Direta,14,VW/AMAROK,203
2024,2,Fevereiro,Autos,Direta,15,GM/ONIX,1216
2024,2,Fevereiro,Com. Leves,Direta,15,FIAT/SCUDO,158
2024,2,Fevereiro,Autos,Direta,16,GWM/HAVAL H6,1101
2024,2,Fevereiro,Com. Leves,Direta,16,FIAT/DUCATO,129
2024,2,Fevereiro,Autos,Direta,17,RENAULT/DUSTER,952
2024,2,Fevereiro,Com. Leves,Direta,17,FORD/TRANSIT,102
2024,2,Fevereiro,Autos,Direta,18,TOYOTA/YARIS SEDAN,870
2024,2,Fevereiro,Com. Leves,Direta,18,RAM/CLASSIC,81
2024,2,Fevereiro,Autos,Direta,19,FIAT/CRONOS,774
2024,2,Fevereiro,Com. Leves,Direta,19,JEEP/GLADIATOR,75
2024,2,Fevereiro,Autos,Direta,20,HYUNDAI/CRETA,708
2024,2,Fevereiro,Com. Leves,Direta,20,RAM/1500,70
2024,2,Fevereiro,Autos,Direta,21,TOYOTA/COROLLA,661
2024,2,Fevereiro,Com. Leves,Direta,21,GM/SILVERADO,64
2024,2,Fevereiro,Autos,Direta,22,FIAT/PULSE,642
2024,2,Fevereiro,Com. Leves,Direta,22,RAM/3500,62
2024,2,Fevereiro,Autos,Direta,23,TOYOTA/COROLLA CROSS,626
2024,2,Fevereiro,Com. Leves,Direta,23,RAM/2500,56
2024,2,Fevereiro,Autos,Direta,24,GWM/ORA 03,570
2024,2,Fevereiro,Com. Leves,Direta,24,FIAT/TITANO,49
2024,2,Fevereiro,Autos,Direta,25,FORD/TERRITORY,539
2024,2,Fevereiro,Com. Leves,Direta,25,VW TRUCK E BUS/EXPRESS,38
2024,2,Fevereiro,Autos,Direta,26,JEEP/COMMANDER,511
2024,2,Fevereiro,Com. Leves,Direta,26,PEUGEOT/PARTNER,35
2024,2,Fevereiro,Autos,Direta,27,FIAT/FASTBACK,504
2024,2,Fevereiro,Com. Leves,Direta,27,PEUGEOT/EXPERT,17
2024,2,Fevereiro,Autos,Direta,28,VW/TAOS,492
2024,2,Fevereiro,Com. Leves,Direta,28,CITROEN/JUMPY,16
2024,2,Fevereiro,Autos,Direta,29,CITROEN/C3,473
2024,2,Fevereiro,Com. Leves,Direta,29,FORD/F150,16
2024,2,Fevereiro,Autos,Direta,30,TOYOTA/YARIS HB,462
2024,2,Fevereiro,Com. Leves,Direta,30,FORD/MAVERICK,13
2024,2,Fevereiro,Autos,Direta,31,HONDA/HR-V,329
2024,2,Fevereiro,Com. Leves,Direta,31,HYUNDAI/HR,5
2024,2,Fevereiro,Autos,Direta,32,PEUGEOT/208,272
2024,2,Fevereiro,Com. Leves,Direta,32,BYD/T3,5
2024,2,Fevereiro,Autos,Direta,33,RENAULT/LOGAN,209
2024,2,Fevereiro,Com. Leves,Direta,33,PEUGEOT/BOXER,4
2024,2,Fevereiro,Autos,Direta,34,RENAULT/SANDERO,207
2024,2,Fevereiro,Com. Leves,Direta,34,CITROEN/BERLINGO,3
2024,2,Fevereiro,Autos,Direta,35,NISSAN/VERSA,206
2024,2,Fevereiro,Autos,Direta,36,GM/SPIN,181
2024,2,Fevereiro,Autos,Direta,37,NISSAN/SENTRA,174
2024,2,Fevereiro,Autos,Direta,38,VOLVO/XC60,166
2024,2,Fevereiro,Autos,Direta,39,BYD/SONG PLUS,132
2024,2,Fevereiro,Autos,Direta,40,AUDI/Q5,119
2024,2,Fevereiro,Autos,Direta,41,HONDA/CITY,111
2024,2,Fevereiro,Autos,Direta,42,HONDA/CITY HATCH,8
2024,2,Fevereiro,Autos,Direta,43,TOYOTA/HILUX SW4,82
2024,2,Fevereiro,Autos,Direta,44,VOLVO/XC40,81
2024,2,Fevereiro,Autos,Direta,45,MITSUBISHI/PAJERO,65
2024,2,Fevereiro,Autos,Direta,46,CAOA CHERY/TIGGO 5X,60
2024,2,Fevereiro,Autos,Direta,47,VOLVO/XC90,59
2024,2,Fevereiro,Autos,Direta,48,BYD/DOLPHIN,58
2024,2,Fevereiro,Autos,Direta,49,CAOA CHERY/TIGGO 8,57
2024,2,Fevereiro,Autos,Direta,50,MITSUBISHI/ECLIPSE CROSS,53
2024,2,Fevereiro,Autos,Varejo,1,HYUNDAI/CRETA,3677
2024,2,Fevereiro,Com. Leves,Varejo,1,FIAT/STRADA,3223
2024,2,Fevereiro,Autos,Varejo,2,FIAT/FASTBACK,3090
2024,2,Fevereiro,Com. Leves,Varejo,2,TOYOTA/HILUX,1860
2024,2,Fevereiro,Autos,Varejo,3,GM/ONIX,3083
2024,2,Fevereiro,Com. Leves,Varejo,3,FIAT/TORO,1407
2024,2,Fevereiro,Autos,Varejo,4,VW/POLO,2970
2024,2,Fevereiro,Com. Leves,Varejo,4,FORD/RANGER,1047
2024,2,Fevereiro,Autos,Varejo,5,HONDA/HR-V,2892
2024,2,Fevereiro,Com. Leves,Varejo,5,GM/MONTANA,905
2024,2,Fevereiro,Autos,Varejo,6,HYUNDAI/HB20,2670
2024,2,Fevereiro,Com. Leves,Varejo,6,RAM/RAMPAGE,765
2024,2,Fevereiro,Autos,Varejo,7,JEEP/COMPASS,2663
2024,2,Fevereiro,Com. Leves,Varejo,7,GM/S10,708
2024,2,Fevereiro,Autos,Varejo,8,FIAT/ARGO,2512
2024,2,Fevereiro,Com. Leves,Varejo,8,MITSUBISHI/L200,397
2024,2,Fevereiro,Autos,Varejo,9,VW/T CROSS,2501
2024,2,Fevereiro,Com. Leves,Varejo,9,VW/SAVEIRO,376
2024,2,Fevereiro,Autos,Varejo,10,GM/TRACKER,2380
2024,2,Fevereiro,Com. Leves,Varejo,10,FIAT/FIORINO,244
2024,2,Fevereiro,Autos,Varejo,11,NISSAN/KICKS,2325
2024,2,Fevereiro,Com. Leves,Varejo,11,RENAULT/MASTER,236
2024,2,Fevereiro,Autos,Varejo,12,TOYOTA/COROLLA CROSS,2252
2024,2,Fevereiro,Com. Leves,Varejo,12,FORD/MAVERICK,219
2024,2,Fevereiro,Autos,Varejo,13,JEEP/RENEGADE,2099
2024,2,Fevereiro,Com. Leves,Varejo,13,FIAT/SCUDO,204
2024,2,Fevereiro,Autos,Varejo,14,FIAT/PULSE,2010
2024,2,Fevereiro,Com. Leves,Varejo,14,KIA/K2500,195
2024,2,Fevereiro,Autos,Varejo,15,CAOA CHERY/TIGGO 5X,1931
2024,2,Fevereiro,Com. Leves,Varejo,15,NISSAN/FRONTIER,172
2024,2,Fevereiro,Autos,Varejo,16,VW/NIVUS,1924
2024,2,Fevereiro,Com. Leves,Varejo,16,RENAULT/OROCH,135
2024,2,Fevereiro,Autos,Varejo,17,TOYOTA/COROLLA,1840
2024,2,Fevereiro,Com. Leves,Varejo,17,VW TRUCK E BUS/EXPRESS,117
2024,2,Fevereiro,Autos,Varejo,18,GM/ONIX PLUS,1832
2024,2,Fevereiro,Com. Leves,Varejo,18,IVECO/DAILY,102
2024,2,Fevereiro,Autos,Varejo,19,BYD/SONG PLUS,1769
2024,2,Fevereiro,Com. Leves,Varejo,19,CITROEN/JUMPY,95
2024,2,Fevereiro,Autos,Varejo,20,BYD/DOLPHIN,1749
2024,2,Fevereiro,Com. Leves,Varejo,20,M.BENZ/SPRINTER 315,93
2024,2,Fevereiro,Autos,Varejo,21,TOYOTA/YARIS HB,1379
2024,2,Fevereiro,Com. Leves,Varejo,21,PEUGEOT/EXPERT,83
2024,2,Fevereiro,Autos,Varejo,22,PEUGEOT/208,1276
2024,2,Fevereiro,Com. Leves,Varejo,22,EFFA/V21,81
2024,2,Fevereiro,Autos,Varejo,23,FIAT/MOBI,1208
2024,2,Fevereiro,Com. Leves,Varejo,23,HYUNDAI/HR,75
2024,2,Fevereiro,Autos,Varejo,24,VW/VIRTUS,1109
2024,2,Fevereiro,Com. Leves,Varejo,24,RAM/3500,70
2024,2,Fevereiro,Autos,Varejo,25,CITROEN/C3,1042
2024,2,Fevereiro,Com. Leves,Varejo,25,FORD/TRANSIT,60
2024,2,Fevereiro,Autos,Varejo,26,TOYOTA/HILUX SW4,1003
2024,2,Fevereiro,Com. Leves,Varejo,26,GM/SILVERADO,60
2024,2,Fevereiro,Autos,Varejo,27,FIAT/CRONOS,883
2024,2,Fevereiro,Com. Leves,Varejo,27,RAM/1500,5
2024,2,Fevereiro,Autos,Varejo,28,HONDA/CITY,803
2024,2,Fevereiro,Com. Leves,Varejo,28,FIAT/DUCATO,53
2024,2,Fevereiro,Autos,Varejo,29,CAOA CHERY/TIGGO 8,750
2024,2,Fevereiro,Com. Leves,Varejo,29,RAM/CLASSIC,45
2024,2,Fevereiro,Autos,Varejo,30,HYUNDAI/HB20S,742
2024,2,Fevereiro,Com. Leves,Varejo,30,IVECO/DAILY 30-130,4
2024,2,Fevereiro,Autos,Varejo,31,HONDA/CITY HATCH,687
2024,2,Fevereiro,Com. Leves,Varejo,31,VW/AMAROK,42
2024,2,Fevereiro,Autos,Varejo,32,NISSAN/VERSA,682
2024,2,Fevereiro,Com. Leves,Varejo,32,PEUGEOT/PARTNER,35
2024,2,Fevereiro,Autos,Varejo,33,RENAULT/DUSTER,604
2024,2,Fevereiro,Com. Leves,Varejo,33,RAM/2500,34
2024,2,Fevereiro,Autos,Varejo,34,VW/TAOS,576
2024,2,Fevereiro,Com. Leves,Varejo,34,EFFA/V22,29
2024,2,Fevereiro,Autos,Varejo,35,GM/SPIN,574
2024,2,Fevereiro,Com. Leves,Varejo,35,FORD/F150,15
2024,2,Fevereiro,Autos,Varejo,36,TOYOTA/YARIS SEDAN,566
2024,2,Fevereiro,Com. Leves,Varejo,36,JAC/EJV5.5,14
2024,2,Fevereiro,Autos,Varejo,37,JEEP/COMMANDER,564
2024,2,Fevereiro,Com. Leves,Varejo,37,M.BENZ/SPRINTER 517,1
2024,2,Fevereiro,Autos,Varejo,38,RENAULT/KWID,512
2024,2,Fevereiro,Com. Leves,Varejo,38,JEEP/GLADIATOR,10
2024,2,Fevereiro,Autos,Varejo,39,MITSUBISHI/ECLIPSE CROSS,509
2024,2,Fevereiro,Com. Leves,Varejo,39,M.BENZ/SPRINTER,7
2024,2,Fevereiro,Autos,Varejo,40,CAOA CHERY/TIGGO 7,493
2024,2,Fevereiro,Com. Leves,Varejo,40,M.BENZ/SPRINTER 417,6
2024,2,Fevereiro,Autos,Varejo,41,BYD/SEAL,446
2024,2,Fevereiro,Com. Leves,Varejo,41,CITROEN/JUMPER,4
2024,2,Fevereiro,Autos,Varejo,42,HONDA/ZR-V,384
2024,2,Fevereiro,Com. Leves,Varejo,42,PEUGEOT/BOXER,4
2024,2,Fevereiro,Autos,Varejo,43,BMW/X1,366
2024,2,Fevereiro,Com. Leves,Varejo,43,ARROW/ONE,4
2024,2,Fevereiro,Autos,Varejo,44,VW/TIGUAN,275
2024,2,Fevereiro,Com. Leves,Varejo,44,GMC/HUMMER EV EDITION 1,3
2024,2,Fevereiro,Autos,Varejo,45,VW/JETTA,272
2024,2,Fevereiro,Com. Leves,Varejo,45,IVECO/DAILY 35-180,3
2024,2,Fevereiro,Autos,Varejo,46,BMW/320I,225
2024,2,Fevereiro,Com. Leves,Varejo,46,MON/PROTOTIPO,3
2024,2,Fevereiro,Autos,Varejo,47,BYD/YUAN PLUS,217
2024,2,Fevereiro,Com. Leves,Varejo,47,EFFA/V25,3
2024,2,Fevereiro,Autos,Varejo,48,TOYOTA/RAV4,203
2024,2,Fevereiro,Com. Leves,Varejo,48,DODGE/CHARGER,1
2024,2,Fevereiro,Autos,Varejo,49,RENAULT/SANDERO,191
2024,2,Fevereiro,Com. Leves,Varejo,49,FORD/F1000,1
2024,2,Fevereiro,Autos,Varejo,50,GM/CRUZE SEDAN,187
2024,2,Fevereiro,Com. Leves,Varejo,50,IVECO/DAILY 5516,1
2024,3,Março,Autos,Total,1,VW/POLO,11943
2024,3,Março,Com. Leves,Total,1,FIAT/STRADA,9990
2024,3,Março,Autos,Total,2,GM/ONIX,7753
2024,3,Março,Com. Leves,Total,2,VW/SAVEIRO,4607
2024,3,Março,Autos,Total,3,FIAT/ARGO,6850
2024,3,Março,Com. Leves,Total,3,FIAT/TORO,3957
2024,3,Março,Autos,Total,4,VW/T CROSS,5462
2024,3,Março,Com. Leves,Total,4,TOYOTA/HILUX,3498
2024,3,Março,Autos,Total,5,HYUNDAI/HB20,5288
2024,3,Março,Com. Leves,Total,5,GM/MONTANA,2165
2024,3,Março,Autos,Total,6,NISSAN/KICKS,5034
2024,3,Março,Com. Leves,Total,6,RAM/RAMPAGE,2133
2024,3,Março,Autos,Total,7,GM/TRACKER,4711
2024,3,Março,Com. Leves,Total,7,GM/S10,1740
2024,3,Março,Autos,Total,8,FIAT/MOBI,4658
2024,3,Março,Com. Leves,Total,8,FIAT/FIORINO,1666
2024,3,Março,Autos,Total,9,HYUNDAI/CRETA,4317
2024,3,Março,Com. Leves,Total,9,FORD/RANGER,1395
2024,3,Março,Autos,Total,10,RENAULT/KWID,3992
2024,3,Março,Com. Leves,Total,10,RENAULT/OROCH,1095
2024,3,Março,Autos,Total,11,GM/ONIX PLUS,3986
2024,3,Março,Com. Leves,Total,11,RENAULT/MASTER,932
2024,3,Março,Autos,Total,12,JEEP/COMPASS,3971
2024,3,Março,Com. Leves,Total,12,NISSAN/FRONTIER,910
2024,3,Março,Autos,Total,13,VW/NIVUS,3915
2024,3,Março,Com. Leves,Total,13,MITSUBISHI/L200,886
2024,3,Março,Autos,Total,14,JEEP/RENEGADE,3881
2024,3,Março,Com. Leves,Total,14,FIAT/SCUDO,267
2024,3,Março,Autos,Total,15,FIAT/FASTBACK,3819
2024,3,Março,Com. Leves,Total,15,VW/AMAROK,263
2024,3,Março,Autos,Total,16,HONDA/HR-V,3656
2024,3,Março,Com. Leves,Total,16,FORD/MAVERICK,261
2024,3,Março,Autos,Total,17,TOYOTA/COROLLA CROSS,3326
2024,3,Março,Com. Leves,Total,17,FORD/TRANSIT,246
2024,3,Março,Autos,Total,18,TOYOTA/COROLLA,3166
2024,3,Março,Com. Leves,Total,18,FIAT/DUCATO,203
2024,3,Março,Autos,Total,19,FIAT/PULSE,3038
2024,3,Março,Com. Leves,Total,19,KIA/K2500,192
2024,3,Março,Autos,Total,20,VW/VIRTUS,3017
2024,3,Março,Com. Leves,Total,20,VW TRUCK E BUS/EXPRESS,160
2024,3,Março,Autos,Total,21,BYD/DOLPHIN MINI,2469
2024,3,Março,Com. Leves,Total,21,CITROEN/JUMPY,157
2024,3,Março,Autos,Total,22,CAOA CHERY/TIGGO 5X,2464
2024,3,Março,Com. Leves,Total,22,RAM/3500,136
2024,3,Março,Autos,Total,23,RENAULT/DUSTER,2208
2024,3,Março,Com. Leves,Total,23,RAM/CLASSIC,128
2024,3,Março,Autos,Total,24,TOYOTA/YARIS HB,2151
2024,3,Março,Com. Leves,Total,24,IVECO/DAILY,114
2024,3,Março,Autos,Total,25,FIAT/CRONOS,1884
2024,3,Março,Com. Leves,Total,25,RAM/2500,108
2024,3,Março,Autos,Total,26,CAOA CHERY/TIGGO 7,1745
2024,3,Março,Com. Leves,Total,26,JEEP/GLADIATOR,106
2024,3,Março,Autos,Total,27,BYD/DOLPHIN,1707
2024,3,Março,Com. Leves,Total,27,HYUNDAI/HR,95
2024,3,Março,Autos,Total,28,CITROEN/C3,1637
2024,3,Março,Com. Leves,Total,28,EFFA/V21,82
2024,3,Março,Autos,Total,29,BYD/SONG PLUS,1450
2024,3,Março,Com. Leves,Total,29,M.BENZ/SPRINTER 315,79
2024,3,Março,Autos,Total,30,TOYOTA/YARIS SEDAN,1444
2024,3,Março,Com. Leves,Total,30,PEUGEOT/PARTNER,76
2024,3,Março,Autos,Total,31,HYUNDAI/HB20S,1221
2024,3,Março,Com. Leves,Total,31,RAM/1500,75
2024,3,Março,Autos,Total,32,NISSAN/VERSA,1161
2024,3,Março,Com. Leves,Total,32,IVECO/DAILY 30-130,74
2024,3,Março,Autos,Total,33,PEUGEOT/208,1129
2024,3,Março,Com. Leves,Total,33,GM/SILVERADO,67
2024,3,Março,Autos,Total,34,GWM/HAVAL H6,1097
2024,3,Março,Com. Leves,Total,34,PEUGEOT/EXPERT,48
2024,3,Março,Autos,Total,35,TOYOTA/HILUX SW4,1077
2024,3,Março,Com. Leves,Total,35,FORD/F150,41
2024,3,Março,Autos,Total,36,JEEP/COMMANDER,1026
2024,3,Março,Com. Leves,Total,36,EFFA/V22,38
2024,3,Março,Autos,Total,37,HONDA/CITY,954
2024,3,Março,Com. Leves,Total,37,PEUGEOT/BOXER,19
2024,3,Março,Autos,Total,38,VW/TAOS,930
2024,3,Março,Com. Leves,Total,38,M.BENZ/SPRINTER 517,16
2024,3,Março,Autos,Total,39,HONDA/CITY HATCH,912
2024,3,Março,Com. Leves,Total,39,M.BENZ/SPRINTER 417,9
2024,3,Março,Autos,Total,40,CITROEN/C3 AIRCROSS,710
2024,3,Março,Com. Leves,Total,40,JAC/IEV750,8
2024,3,Março,Autos,Total,41,MITSUBISHI/ECLIPSE CROSS,703
2024,3,Março,Com. Leves,Total,41,EFFA/V25,7
2024,3,Março,Autos,Total,42,HONDA/ZR-V,619
2024,3,Março,Com. Leves,Total,42,CITROEN/JUMPER,6
2024,3,Março,Autos,Total,43,RENAULT/KARDIAN,616
2024,3,Março,Com. Leves,Total,43,NISSAN/TOWNSTAR,4
2024,3,Março,Autos,Total,44,CAOA CHERY/TIGGO 8,615
2024,3,Março,Com. Leves,Total,44,RENAULT/KWID,4
2024,3,Março,Autos,Total,45,GWM/ORA 03,608
2024,3,Março,Com. Leves,Total,45,IVECO/DAILY 35-180,3
2024,3,Março,Autos,Total,46,BMW/X1,502
2024,3,Março,Com. Leves,Total,46,JAC/HUNTER,3
2024,3,Março,Autos,Total,47,NISSAN/SENTRA,500
2024,3,Março,Com. Leves,Total,47,BYD/T3,3
2024,3,Março,Autos,Total,48,GM/SPIN,457
2024,3,Março,Com. Leves,Total,48,CITROEN/BERLINGO,2
2024,3,Março,Autos,Total,49,RENAULT/SANDERO,396
2024,3,Março,Com. Leves,Total,49,GMC/HUMMER EV EDITION 1,2
2024,3,Março,Autos,Total,50,BYD/SEAL,350
2024,3,Março,Com. Leves,Total,50,VW/KOMBI,2
2024,3,Março,Autos,Direta,1,VW/POLO,8802
2024,3,Março,Com. Leves,Direta,1,FIAT/STRADA,6169
2024,3,Março,Autos,Direta,2,FIAT/ARGO,4338
2024,3,Março,Com. Leves,Direta,2,VW/SAVEIRO,4229
2024,3,Março,Autos,Direta,3,GM/ONIX,3696
2024,3,Março,Com. Leves,Direta,3,FIAT/TORO,2277
2024,3,Março,Autos,Direta,4,FIAT/MOBI,3467
2024,3,Março,Com. Leves,Direta,4,FIAT/FIORINO,1456
2024,3,Março,Autos,Direta,5,RENAULT/KWID,3187
2024,3,Março,Com. Leves,Direta,5,RAM/RAMPAGE,1263
2024,3,Março,Autos,Direta,6,NISSAN/KICKS,2812
2024,3,Março,Com. Leves,Direta,6,TOYOTA/HILUX,1221
2024,3,Março,Autos,Direta,7,VW/T CROSS,2490
2024,3,Março,Com. Leves,Direta,7,GM/MONTANA,1178
2024,3,Março,Autos,Direta,8,HYUNDAI/HB20,2093
2024,3,Março,Com. Leves,Direta,8,GM/S10,1030
2024,3,Março,Autos,Direta,9,VW/VIRTUS,1904
2024,3,Março,Com. Leves,Direta,9,RENAULT/OROCH,969
2024,3,Março,Autos,Direta,10,GM/ONIX PLUS,1872
2024,3,Março,Com. Leves,Direta,10,NISSAN/FRONTIER,741
2024,3,Março,Autos,Direta,11,RENAULT/DUSTER,1626
2024,3,Março,Com. Leves,Direta,11,RENAULT/MASTER,612
2024,3,Março,Autos,Direta,12,JEEP/COMPASS,1466
2024,3,Março,Com. Leves,Direta,12,FORD/RANGER,565
2024,3,Março,Autos,Direta,13,VW/NIVUS,1448
2024,3,Março,Com. Leves,Direta,13,MITSUBISHI/L200,481
2024,3,Março,Autos,Direta,14,JEEP/RENEGADE,1418
2024,3,Março,Com. Leves,Direta,14,VW/AMAROK,202
2024,3,Março,Autos,Direta,15,GM/TRACKER,1390
2024,3,Março,Com. Leves,Direta,15,FIAT/DUCATO,150
2024,3,Março,Autos,Direta,16,FIAT/FASTBACK,1118
2024,3,Março,Com. Leves,Direta,16,FORD/TRANSIT,125
2024,3,Março,Autos,Direta,17,TOYOTA/COROLLA,1087
2024,3,Março,Com. Leves,Direta,17,JEEP/GLADIATOR,87
2024,3,Março,Autos,Direta,18,GWM/HAVAL H6,1066
2024,3,Março,Com. Leves,Direta,18,RAM/CLASSIC,85
2024,3,Março,Autos,Direta,19,FIAT/CRONOS,1033
2024,3,Março,Com. Leves,Direta,19,FIAT/SCUDO,82
2024,3,Março,Autos,Direta,20,FIAT/PULSE,947
2024,3,Março,Com. Leves,Direta,20,RAM/2500,81
2024,3,Março,Autos,Direta,21,TOYOTA/YARIS SEDAN,920
2024,3,Março,Com. Leves,Direta,21,RAM/3500,6
2024,3,Março,Autos,Direta,22,CITROEN/C3,689
2024,3,Março,Com. Leves,Direta,22,PEUGEOT/PARTNER,40
2024,3,Março,Autos,Direta,23,TOYOTA/YARIS HB,584
2024,3,Março,Com. Leves,Direta,23,CITROEN/JUMPY,39
2024,3,Março,Autos,Direta,24,TOYOTA/COROLLA CROSS,573
2024,3,Março,Com. Leves,Direta,24,VW TRUCK E BUS/EXPRESS,35
2024,3,Março,Autos,Direta,25,RENAULT/KARDIAN,543
2024,3,Março,Com. Leves,Direta,25,FORD/MAVERICK,30
2024,3,Março,Autos,Direta,26,HYUNDAI/CRETA,481
2024,3,Março,Com. Leves,Direta,26,RAM/1500,30
2024,3,Março,Autos,Direta,27,NISSAN/VERSA,478
2024,3,Março,Com. Leves,Direta,27,GM/SILVERADO,26
2024,3,Março,Autos,Direta,28,HYUNDAI/HB20S,472
2024,3,Março,Com. Leves,Direta,28,FORD/F150,12
2024,3,Março,Autos,Direta,29,JEEP/COMMANDER,437
2024,3,Março,Com. Leves,Direta,29,HYUNDAI/HR,1
2024,3,Março,Autos,Direta,30,HONDA/HR-V,434
2024,3,Março,Com. Leves,Direta,30,PEUGEOT/EXPERT,7
2024,3,Março,Autos,Direta,31,VW/TAOS,378
2024,3,Março,Com. Leves,Direta,31,NISSAN/TOWNSTAR,4
2024,3,Março,Autos,Direta,32,GWM/ORA 03,358
2024,3,Março,Com. Leves,Direta,32,PEUGEOT/BOXER,4
2024,3,Março,Autos,Direta,33,CITROEN/C3 AIRCROSS,318
2024,3,Março,Com. Leves,Direta,33,RENAULT/KWID,4
2024,3,Março,Autos,Direta,34,VOLVO/XC60,282
2024,3,Março,Com. Leves,Direta,34,BYD/T3,3
2024,3,Março,Autos,Direta,35,NISSAN/SENTRA,268
2024,3,Março,Com. Leves,Direta,35,CITROEN/BERLINGO,2
2024,3,Março,Autos,Direta,36,RENAULT/SANDERO,241
2024,3,Março,Com. Leves,Direta,36,KIA/K2500,2
2024,3,Março,Autos,Direta,37,CAOA CHERY/TIGGO 5X,241
2024,3,Março,Autos,Direta,38,HONDA/CITY,172
2024,3,Março,Autos,Direta,39,PEUGEOT/208,172
2024,3,Março,Autos,Direta,40,RENAULT/LOGAN,138
2024,3,Março,Autos,Direta,41,VOLVO/C40,124
2024,3,Março,Autos,Direta,42,AUDI/Q5,120
2024,3,Março,Autos,Direta,43,FORD/TERRITORY,114
2024,3,Março,Autos,Direta,44,VOLVO/XC90,110
2024,3,Março,Autos,Direta,45,MITSUBISHI/ECLIPSE CROSS,92
2024,3,Março,Autos,Direta,46,HONDA/CITY HATCH,89
2024,3,Março,Autos,Direta,47,VOLVO/XC40,84
2024,3,Março,Autos,Direta,48,MITSUBISHI/PAJERO,80
2024,3,Março,Autos,Direta,49,BYD/DOLPHIN MINI,7
2024,3,Março,Autos,Direta,50,GM/SPIN,74
2024,3,Março,Autos,Varejo,1,GM/ONIX,4057
2024,3,Março,Com. Leves,Varejo,1,FIAT/STRADA,3821
2024,3,Março,Autos,Varejo,2,HYUNDAI/CRETA,3836
2024,3,Março,Com. Leves,Varejo,2,TOYOTA/HILUX,2277
2024,3,Março,Autos,Varejo,3,GM/TRACKER,3321
2024,3,Março,Com. Leves,Varejo,3,FIAT/TORO,1680
2024,3,Março,Autos,Varejo,4,HONDA/HR-V,3222
2024,3,Março,Com. Leves,Varejo,4,GM/MONTANA,987
2024,3,Março,Autos,Varejo,5,HYUNDAI/HB20,3195
2024,3,Março,Com. Leves,Varejo,5,RAM/RAMPAGE,870
2024,3,Março,Autos,Varejo,6,VW/POLO,3141
2024,3,Março,Com. Leves,Varejo,6,FORD/RANGER,830
2024,3,Março,Autos,Varejo,7,VW/T CROSS,2972
2024,3,Março,Com. Leves,Varejo,7,GM/S10,710
2024,3,Março,Autos,Varejo,8,TOYOTA/COROLLA CROSS,2753
2024,3,Março,Com. Leves,Varejo,8,MITSUBISHI/L200,405
2024,3,Março,Autos,Varejo,9,FIAT/FASTBACK,2701
2024,3,Março,Com. Leves,Varejo,9,VW/SAVEIRO,378
2024,3,Março,Autos,Varejo,10,FIAT/ARGO,2512
2024,3,Março,Com. Leves,Varejo,10,RENAULT/MASTER,320
2024,3,Março,Autos,Varejo,11,JEEP/COMPASS,2505
2024,3,Março,Com. Leves,Varejo,11,FORD/MAVERICK,231
2024,3,Março,Autos,Varejo,12,VW/NIVUS,2467
2024,3,Março,Com. Leves,Varejo,12,FIAT/FIORINO,210
2024,3,Março,Autos,Varejo,13,JEEP/RENEGADE,2463
2024,3,Março,Com. Leves,Varejo,13,KIA/K2500,190
2024,3,Março,Autos,Varejo,14,BYD/DOLPHIN MINI,2392
2024,3,Março,Com. Leves,Varejo,14,FIAT/SCUDO,185
