ano,mes_num,mes_nome,segmento,categoria,rank,modelo,quantidade_mes,participacao_categoria_pct
2024,12,Dezembro,Autos,Veículos de Entrada,26,TOYOTA/COROLLA GR,6,6.53
2024,12,Dezembro,Autos,Veículos de Entrada,27,M.BENZ/CLASSE A,2,6.42
2024,12,Dezembro,Autos,Sedans Pequenos,1,FIAT/CRONOS,5127,51.28
2024,12,Dezembro,Autos,Sedans Pequenos,2,HYUNDAI/HB20S,3405,43.13
2024,12,Dezembro,Autos,Sedans Pequenos,3,RENAULT/LOGAN,12,5.57
2024,12,Dezembro,Autos,Sedans Pequenos,4,VW/VOYAGE,0,0.01
2024,12,Dezembro,Autos,Sedans Pequenos,5,FIAT/SIENA,0,0.01
2024,12,Dezembro,Autos,Sedans Pequenos,6,GM/PRISMA,0,0
2024,12,Dezembro,Autos,Sedans Pequenos,7,FORD/KA SEDAN,0,0
2024,12,Dezembro,Autos,Sedans Pequenos,8,FORD/FIESTA SEDAN,1,0
2024,12,Dezembro,Autos,Sedans Pequenos,9,GM/CLASSIC,0,0
2024,12,Dezembro,Autos,Sedans Pequenos,10,GM/ONIX PLUS,5538,42.15
2024,12,Dezembro,Autos,Sedans Pequenos,11,VW/VIRTUS,3098,22.75
2024,12,Dezembro,Autos,Sedans Pequenos,12,TOYOTA/YARIS SEDAN,1013,15.42
2024,12,Dezembro,Autos,Sedans Pequenos,13,HONDA/CITY,1929,11.51
2024,12,Dezembro,Autos,Sedans Pequenos,14,NISSAN/VERSA,1232,8.17
2024,12,Dezembro,Autos,Sedans Pequenos,15,GM/COBALT,1,0
2024,12,Dezembro,Autos,Sedans médios,1,TOYOTA/COROLLA,3556,63.23
2024,12,Dezembro,Autos,Sedans médios,2,NISSAN/SENTRA,656,10.1
2024,12,Dezembro,Autos,Sedans médios,3,BYD/KING,1950,8.28
2024,12,Dezembro,Autos,Sedans médios,4,BYD/SEAL,187,5.91
2024,12,Dezembro,Autos,Sedans médios,5,VW/JETTA,137,4.72
2024,12,Dezembro,Autos,Sedans médios,6,HONDA/CIVIC,252,2.82
2024,12,Dezembro,Autos,Sedans médios,7,M.BENZ/CLA200,125,1.48
2024,12,Dezembro,Autos,Sedans médios,8,GM/CRUZE SEDAN,0,1.27
2024,12,Dezembro,Autos,Sedans médios,9,AUDI/A3 SEDAN,52,0.77
2024,12,Dezembro,Autos,Sedans médios,10,AUDI/A5,34,0.62
2024,12,Dezembro,Autos,Sedans médios,11,BMW/420I,7,0.21
2024,12,Dezembro,Autos,Sedans médios,12,M.BENZ/CLA35,8,0.16
2024,12,Dezembro,Autos,Sedans médios,13,M.BENZ/CLA45,5,0.13
2024,12,Dezembro,Autos,Sedans médios,14,CAOA CHERY/ARRIZO 6,31,0.09
2024,12,Dezembro,Autos,Sedans médios,15,M.BENZ/AMG C63S,1,0.07
2024,12,Dezembro,Autos,Sedans médios,16,BMW/218I,2,0.05
2024,12,Dezembro,Autos,Sedans médios,17,JAC/E-J7,3,0.03
2024,12,Dezembro,Autos,Sedans médios,18,HYUNDAI/ELANTRA,0,0.01
2024,12,Dezembro,Autos,Sedans médios,19,KIA/CERATO,1,0.01
2024,12,Dezembro,Autos,Sedans médios,20,TESLA/MODEL 3,0,0.01
2024,12,Dezembro,Autos,Sedans médios,21,HYUNDAI/IONIQ,0,0.01
2024,12,Dezembro,Autos,Sedans médios,22,BMW/320I,304,55.02
2024,12,Dezembro,Autos,Sedans médios,23,M.BENZ/CLASSE C,69,18.17
2024,12,Dezembro,Autos,Sedans médios,24,BMW/330E,54,7.23
2024,12,Dezembro,Autos,Sedans médios,25,PORSCHE/PANAMERA,23,4.0
2024,12,Dezembro,Autos,Sedans médios,26,HONDA/ACCORD,14,2.8
2024,12,Dezembro,Autos,Sedans médios,27,AUDI/A4,24,2.39
2024,12,Dezembro,Autos,Sedans médios,28,BMW/530E,29,2.16
2024,12,Dezembro,Autos,Sedans médios,29,LEXUS/ES300,21,2.04
2024,12,Dezembro,Autos,Sedans médios,30,BMW/I4,9,1.69
2024,12,Dezembro,Autos,Sedans médios,31,M.BENZ/CLASSE E,10,0.56
2024,12,Dezembro,Autos,Sedans médios,32,BYD/HAN,1,0.54
2024,12,Dezembro,Autos,Sedans médios,33,BMW/I5,4,0.52
2024,12,Dezembro,Autos,Sw Médios,1,FIAT/ELBA,2,28.57
2024,12,Dezembro,Autos,Sw Médios,2,FIAT/PALIO WEEKEND,0,14.29
2024,12,Dezembro,Autos,Sw Médios,3,FORD/BELINA,0,14.29
2024,12,Dezembro,Autos,Sw Médios,4,HYUNDAI/I30 SW,0,14.29
2024,12,Dezembro,Autos,Sw Médios,5,AUDI/RS6 AVANT,5,94.19
2024,12,Dezembro,Autos,Sw Médios,6,GM/CARAVAN,0,4.65
2024,12,Dezembro,Autos,Sw Médios,7,VW/QUANTUM,0,1.16
2024,12,Dezembro,Autos,Sw Médios,8,GM/BOLT,0,70.59
2024,12,Dezembro,Autos,Sw Médios,9,HONDA/FIT,0,20.59
2024,12,Dezembro,Autos,Sw Médios,10,FIAT/DOBLO,0,8.82
2024,12,Dezembro,Autos,Grandcab,1,GM/SPIN,2628,98.91
2024,12,Dezembro,Autos,Grandcab,2,KIA/CARNIVAL,58,0.89
2024,12,Dezembro,Autos,Grandcab,3,TOYOTA/SIENNA,1,0.08
2024,12,Dezembro,Autos,Grandcab,4,CHRYSLER/PACIFICA,0,0.07
2024,12,Dezembro,Autos,Grandcab,5,PORSCHE/911,53,32.21
2024,12,Dezembro,Autos,Grandcab,6,PORSCHE/BOXSTER,83,18.84
2024,12,Dezembro,Autos,Grandcab,7,FORD/MUSTANG,27,14.44
2024,12,Dezembro,Autos,Grandcab,8,PORSCHE/CAYMAN,18,7.35
2024,12,Dezembro,Autos,Grandcab,9,BMW/M2,19,5.5
2024,12,Dezembro,Autos,Grandcab,10,PORSCHE/TAYCAN,28,4.88
2024,12,Dezembro,Autos,Grandcab,11,BMW/M3,13,4.51
2024,12,Dezembro,Autos,Grandcab,12,GM/CAMARO,6,2.77
2024,12,Dezembro,Autos,Grandcab,13,GM/CORVETTE,3,1.85
2024,12,Dezembro,Autos,Suv's,1,VW/T CROSS,9987,8.94
2024,12,Dezembro,Autos,Suv's,2,GM/TRACKER,8430,7.39
2024,12,Dezembro,Autos,Suv's,3,HYUNDAI/CRETA,6341,7.36
2024,12,Dezembro,Autos,Suv's,4,NISSAN/KICKS,4397,6.44
2024,12,Dezembro,Autos,Suv's,5,VW/NIVUS,4567,5.95
2024,12,Dezembro,Autos,Suv's,6,JEEP/RENEGADE,4002,5.74
2024,12,Dezembro,Autos,Suv's,7,HONDA/HR-V,4758,5.36
2024,12,Dezembro,Autos,Suv's,8,JEEP/COMPASS,4714,5.33
2024,12,Dezembro,Autos,Suv's,9,FIAT/FASTBACK,4493,5.14
2024,12,Dezembro,Autos,Suv's,10,TOYOTA/COROLLA CROSS,3771,5.09
2024,12,Dezembro,Autos,Suv's,11,FIAT/PULSE,3965,4.16
2024,12,Dezembro,Autos,Suv's,12,CAOA CHERY/TIGGO 7,2844,3.29
2024,12,Dezembro,Autos,Suv's,13,BYD/SONG,5239,2.95
2024,12,Dezembro,Autos,Suv's,14,RENAULT/KARDIAN,3974,2.6
2024,12,Dezembro,Autos,Suv's,15,GWM/HAVAL H6,2644,2.44
2024,12,Dezembro,Autos,Suv's,16,RENAULT/DUSTER,3092,2.2
2024,12,Dezembro,Autos,Suv's,17,CAOA CHERY/TIGGO 5X,1190,2.15
2024,12,Dezembro,Autos,Suv's,18,TOYOTA/HILUX SW4,1964,1.9
2024,12,Dezembro,Autos,Suv's,19,VW/TAOS,1935,1.87
2024,12,Dezembro,Autos,Suv's,20,JEEP/COMMANDER,1529,1.78
2024,12,Dezembro,Autos,Suv's,21,CAOA CHERY/TIGGO 8,1132,1.04
2024,12,Dezembro,Autos,Suv's,22,MITSUBISHI/ECLIPSE CROSS,754,0.88
2024,12,Dezembro,Autos,Suv's,23,CITROEN/C3 AIRCROSS,644,0.88
2024,12,Dezembro,Autos,Suv's,24,PEUGEOT/2008,2163,0.84
2024,12,Dezembro,Autos,Suv's,25,HONDA/ZR-V,312,0.63
2024,12,Dezembro,Autos,Suv's,26,FORD/TERRITORY,615,0.6
2024,12,Dezembro,Autos,Suv's,27,BMW/X1,800,0.52
2024,12,Dezembro,Autos,Suv's,28,VOLVO/XC60,312,0.35
2024,12,Dezembro,Autos,Suv's,29,GM/EQUINOX,342,0.34
2024,12,Dezembro,Autos,Suv's,30,MITSUBISHI/PAJERO,294,0.31
2024,12,Dezembro,Autos,Suv's,31,VW/TIGUAN,120,0.31
2024,12,Dezembro,Autos,Suv's,32,BYD/YUAN,202,0.31
2024,12,Dezembro,Autos,Suv's,33,VOLVO/EX30,354,0.29
2024,12,Dezembro,Autos,Suv's,34,AUDI/Q3,276,0.27
2024,12,Dezembro,Autos,Suv's,35,TOYOTA/RAV4,324,0.26
2024,12,Dezembro,Autos,Suv's,36,CITROEN/BASALT,962,0.25
2024,12,Dezembro,Autos,Suv's,37,FORD/BRONCO,150,0.24
2024,12,Dezembro,Autos,Suv's,38,GM/TRAILBLAZER,294,0.22
2024,12,Dezembro,Autos,Suv's,39,PORSCHE/CAYENNE,110,0.17
2024,12,Dezembro,Autos,Suv's,40,LAND ROVER/DISCOVERY,144,0.17
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,1,FIAT/STRADA,16235,71.74
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,2,VW/SAVEIRO,6253,28.25
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,3,PEUGEOT/PARTNER,3,0.01
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,4,CHEVROLET/EL CAMINO,0,0
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,5,FORD/PAMPA,0,0
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,6,GM/CHEVY,0,0
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,7,FIAT/TORO,4508,19.71
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,8,TOYOTA/HILUX,4562,18.3
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,9,FORD/RANGER,3602,11.66
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,10,GM/MONTANA,2549,10.15
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,11,GM/S10,2887,10.03
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,12,RAM/RAMPAGE,1854,8.64
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,13,RENAULT/OROCH,1136,4.71
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,14,MITSUBISHI/L200,939,4.02
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,15,NISSAN/FRONTIER,503,3.39
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,16,VW/AMAROK,773,2.68
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,17,FIAT/TITANO,1475,2.28
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,18,RENAULT/MASTER,1254,29.95
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,19,FIAT/SCUDO,453,10.07
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,20,FORD/TRANSIT,278,8.47
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,21,KIA/K2500,202,7.21
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,22,FIAT/DUCATO,272,6.09
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,23,IVECO/DAILY,110,5.38
2024,12,Dezembro,Com. Leves,Pick-up's Pequenas,24,VW TRUCK E BUS/EXPRESS,210,5.18
2024,12,Dezembro,Com. Leves,Furgões Pequenos,1,FIAT/FIORINO,1024,83.3
2024,12,Dezembro,Com. Leves,Furgões Pequenos,2,RENAULT/KANGOO,1006,12.24
2024,12,Dezembro,Com. Leves,Furgões Pequenos,3,PEUGEOT/PARTNER,39,3.09
2024,12,Dezembro,Com. Leves,Furgões Pequenos,4,RENAULT/KANGOO E-TECH,7,0.73
2024,12,Dezembro,Caminhões,Semi-Leve,1,M.BENZ/SPRINTER 417,169,55.39
2024,12,Dezembro,Caminhões,Semi-Leve,2,M.BENZ/SPRINTER 517,63,17.77
2024,12,Dezembro,Caminhões,Semi-Leve,3,IVECO/DAILY 45-170,35,9.1
2024,12,Dezembro,Caminhões,Semi-Leve,4,IVECO/DAILY 55C17,18,4.91
2024,12,Dezembro,Caminhões,Semi-Leve,5,M.BENZ/SPRINTER,1,4.04
2024,12,Dezembro,Caminhões,Semi-Leve,6,FOTON/AUMARK S 315,35,2.34
2024,12,Dezembro,Caminhões,Semi-Leve,7,VW TRUCK E BUS/6.160,2,1.49
2024,12,Dezembro,Caminhões,Semi-Leve,8,M.BENZ/SPRINTER 416,2,1.11
2024,12,Dezembro,Caminhões,Semi-Leve,9,M.BENZ/SPRINTER 516,1,0.78
2024,12,Dezembro,Caminhões,Semi-Leve,10,IVECO/DAILY 55-170,3,0.69
2024,12,Dezembro,Caminhões,Semi-Leve,11,VW TRUCK E BUS/9.180,138,40.84
2024,12,Dezembro,Caminhões,Semi-Leve,12,M.BENZ/ACCELO 817,166,27.58
2024,12,Dezembro,Caminhões,Semi-Leve,13,IVECO/DAILY 65-170,28,6.83
2024,12,Dezembro,Caminhões,Semi-Leve,14,IVECO/TECTOR 9-190,5,6.53
2024,12,Dezembro,Caminhões,Semi-Leve,15,VW TRUCK E BUS/6.170,2,4.77
2024,12,Dezembro,Caminhões,Semi-Leve,16,HYUNDAI/HD 80,1,2.68
2024,12,Dezembro,Caminhões,Semi-Leve,17,FOTON/AUMARK S 715,13,2.25
2024,12,Dezembro,Caminhões,Semi-Leve,18,JAC/IEV1200T,8,2.07
2024,12,Dezembro,Caminhões,Semi-Leve,19,FOTON/AUMARK S 916,7,1.36
2024,12,Dezembro,Caminhões,Semi-Leve,20,VW TRUCK E BUS/9.170,2,1.05
2024,12,Dezembro,Caminhões,Semi-Leve,21,VW TRUCK E BUS/11.180,504,41.28
2024,12,Dezembro,Caminhões,Semi-Leve,22,M.BENZ/ACCELO 1017,509,31.69
2024,12,Dezembro,Caminhões,Semi-Leve,23,VW TRUCK E BUS/13.180,76,5.96
2024,12,Dezembro,Caminhões,Semi-Leve,24,IVECO/TECTOR 11-190,67,5.13
2024,12,Dezembro,Caminhões,Semi-Leve,25,M.BENZ/ACCELO 1317,82,4.71
2024,12,Dezembro,Caminhões,Semi-Leve,26,M.BENZ/ATEGO 1419,6,3.73
2024,12,Dezembro,Caminhões,Semi-Leve,27,VW TRUCK E BUS/14.210,36,2.48
2024,12,Dezembro,Caminhões,Semi-Leve,28,FOTON/AUMARK S 1217A,31,1.92
2024,12,Dezembro,Caminhões,Semi-Leve,29,VW TRUCK E BUS/E DELIVERY 14,1,0.83
2024,12,Dezembro,Caminhões,Semi-Leve,30,VW TRUCK E BUS/E DELIVERY 1,8,0.8
2024,12,Dezembro,Caminhões,Semi-Pesado,1,VOLVO/VM 290,333,11.29
2024,12,Dezembro,Caminhões,Semi-Pesado,2,M.BENZ/ATEGO 1719,191,8.19
2024,12,Dezembro,Caminhões,Semi-Pesado,3,VW TRUCK E BUS/26.260,248,7.97
2024,12,Dezembro,Caminhões,Semi-Pesado,4,M.BENZ/ATEGO 2429,217,7.29
2024,12,Dezembro,Caminhões,Semi-Pesado,5,VW TRUCK E BUS/17.210,202,7.2
2024,12,Dezembro,Caminhões,Semi-Pesado,6,VW TRUCK E BUS/26.320,178,5.48
2024,12,Dezembro,Caminhões,Semi-Pesado,7,VOLVO/VM 360,218,5.48
2024,12,Dezembro,Caminhões,Semi-Pesado,8,VW TRUCK E BUS/31.320,169,4.4
2024,12,Dezembro,Caminhões,Semi-Pesado,9,DAF/CF 310,155,4.21
2024,12,Dezembro,Caminhões,Semi-Pesado,10,VW TRUCK E BUS/27.260,89,4.08
2024,12,Dezembro,Caminhões,Semi-Pesado,11,VOLVO/FH 540,713,12.53
2024,12,Dezembro,Caminhões,Semi-Pesado,12,VOLVO/FH 460,654,8.0
2024,12,Dezembro,Caminhões,Semi-Pesado,13,DAF/XF 530,485,7.44
2024,12,Dezembro,Caminhões,Semi-Pesado,14,SCANIA/R450,390,7.13
2024,12,Dezembro,Caminhões,Semi-Pesado,15,SCANIA/R 460,481,6.47
2024,12,Dezembro,Caminhões,Semi-Pesado,16,DAF/XF 480,265,5.09
2024,12,Dezembro,Caminhões,Semi-Pesado,17,SCANIA/R540,136,4.05
2024,12,Dezembro,Caminhões,Semi-Pesado,18,SCANIA/R560,215,4.02
2024,12,Dezembro,Caminhões,Semi-Pesado,19,M.BENZ/ACTROS 2548,170,3.88
2024,12,Dezembro,Caminhões,Semi-Pesado,20,VW TRUCK E BUS/28.480,127,3.41
2024,12,Dezembro,Motos,City,1,HONDA/CG 160,32989,57.47
2024,12,Dezembro,Motos,City,2,HONDA/CB 300F,5274,8.08
2024,12,Dezembro,Motos,City,3,MOTTU/SPORT 110I,1029,7.08
2024,12,Dezembro,Motos,City,4,YAMAHA/YBR 150,3172,6.76
2024,12,Dezembro,Motos,City,5,YAMAHA/FAZER 250,3346,6.23
2024,12,Dezembro,Motos,City,6,YAMAHA/FAZER 150,2039,5.53
2024,12,Dezembro,Motos,City,7,YAMAHA/YS150 FAZER,2068,2.86
2024,12,Dezembro,Motos,City,8,SHINERAY/XY 150,1537,1.77
2024,12,Dezembro,Motos,City,9,YAMAHA/YBR 125,571,1.09
2024,12,Dezembro,Motos,City,10,HAOJUE/DR160,426,0.57
2024,12,Dezembro,Motos,City,11,ROYAL ENFIELD/HUNTER 350,558,23.56
2024,12,Dezembro,Motos,City,12,ROYAL ENFIELD/METEOR,380,17.5
2024,12,Dezembro,Motos,City,13,TRIUMPH/SCRAMBLER 400,164,12.42
2024,12,Dezembro,Motos,City,14,ROYAL ENFIELD/CLASSIC 350,267,11.28
2024,12,Dezembro,Motos,City,15,ROYAL ENFIELD/SUPER METEOR 650,222,7.79
2024,12,Dezembro,Motos,City,16,BMW/C400 X,48,4.57
2024,12,Dezembro,Motos,City,17,ROYAL ENFIELD/INTERCEPTOR,105,4.15
2024,12,Dezembro,Motos,City,18,KAWASAKI/VULCAN S,58,4.01
2024,12,Dezembro,Motos,City,19,KAWASAKI/ELIMINATOR 500,70,1.99
2024,12,Dezembro,Motos,City,20,ROYAL ENFIELD/CONTINENTAL GT,63,1.57
2024,12,Dezembro,Motos,City,21,HONDA/NXR160,13472,43.1
2024,12,Dezembro,Motos,City,22,YAMAHA/XTZ 250,3122,12.98
2024,12,Dezembro,Motos,City,23,HONDA/XRE 300,3205,12.11
2024,12,Dezembro,Motos,City,24,YAMAHA/CROSSER 150,3183,10.21
2024,12,Dezembro,Motos,City,25,HONDA/XRE 190,2871,9.13
2024,12,Dezembro,Motos,City,26,SHINERAY/XY 125,2338,7.91
2024,12,Dezembro,Motos,City,27,HONDA/XR 300L,723,1.05
2024,12,Dezembro,Motos,City,28,BMW/G310 GS,224,0.77
2024,12,Dezembro,Motos,City,29,HAOJUE/NK 150,158,0.52
2024,12,Dezembro,Motos,City,30,DAFRA/NH 190,98,0.4
2024,12,Dezembro,Motos,Maxtrail,1,HONDA/CB 500X,531,18.5
2024,12,Dezembro,Motos,Maxtrail,2,BMW/R1250GS,63,12.9
2024,12,Dezembro,Motos,Maxtrail,3,TRIUMPH/TIGER 900,282,12.49
2024,12,Dezembro,Motos,Maxtrail,4,HONDA/NC 750X,84,10.12
2024,12,Dezembro,Motos,Maxtrail,5,BMW/R1300GS,255,8.56
2024,12,Dezembro,Motos,Maxtrail,6,TRIUMPH/TIGER 1200,159,5.07
2024,12,Dezembro,Motos,Maxtrail,7,BMW/F900 GS,272,4.84
2024,12,Dezembro,Motos,Maxtrail,8,KAWASAKI/VERSYS 650,95,4.14
2024,12,Dezembro,Motos,Maxtrail,9,BMW/F850 GS,52,3.88
2024,12,Dezembro,Motos,Maxtrail,10,HONDA/CRF 1100L,119,3.84
2024,12,Dezembro,Motos,Maxtrail,11,YAMAHA/MT03,1084,29.44
2024,12,Dezembro,Motos,Maxtrail,12,BAJAJ/DOMINAR D400,888,18.29
2024,12,Dezembro,Motos,Maxtrail,13,HONDA/CB 500,325,8.67
2024,12,Dezembro,Motos,Maxtrail,14,HONDA/CB 650R,263,7.63
2024,12,Dezembro,Motos,Maxtrail,15,YAMAHA/MT09,240,7.62
2024,12,Dezembro,Motos,Maxtrail,16,YAMAHA/MT07,216,6.21
2024,12,Dezembro,Motos,Maxtrail,17,TRIUMPH/SPEED 400,117,3.78
2024,12,Dezembro,Motos,Maxtrail,18,KAWASAKI/Z900,7,3.26
2024,12,Dezembro,Motos,Maxtrail,19,HONDA/CB 1000R,69,1.9
2024,12,Dezembro,Motos,Maxtrail,20,TRIUMPH/TRIDENT 660,90,1.52
2024,12,Dezembro,Motos,Maxtrail,21,HONDA/BIZ,22972,41.8
2024,12,Dezembro,Motos,Maxtrail,22,HONDA/POP 110I,15633,25.52
2024,12,Dezembro,Motos,Maxtrail,23,HONDA/PCX 160,3886,8.27
2024,12,Dezembro,Motos,Maxtrail,24,HONDA/ELITE 125,2705,4.16
2024,12,Dezembro,Motos,Maxtrail,25,AVELLOZ/AZ1,1876,2.72
2024,12,Dezembro,Motos,Maxtrail,26,YAMAHA/NMAX,1139,2.63
2024,12,Dezembro,Motos,Maxtrail,27,SHINERAY/SHI 175,2312,2.52
2024,12,Dezembro,Motos,Maxtrail,28,YAMAHA/NEO 125,1358,2.52
2024,12,Dezembro,Motos,Maxtrail,29,SHINERAY/XY 50,1584,2.3
2024,12,Dezembro,Motos,Maxtrail,30,YAMAHA/FLUO 125,1293,1.99
2024,12,Dezembro,Motos,Sport,1,YAMAHA/YZF R15,492,48.17
2024,12,Dezembro,Motos,Sport,2,YAMAHA/YZF R3,163,13.63
2024,12,Dezembro,Motos,Sport,3,BMW/S1000 R,117,9.2
2024,12,Dezembro,Motos,Sport,4,HONDA/CBR 650R,58,7.15
